id,chain_len,distances
56564,61,"[919, 157, 11, 11, 855, 705, 705, 675, 7, 820, 93, 923, 378, 144, 1019, 1018, 1110, 902, 1224, 570, 328, 39, 452, 39, 613, 40, 1891, 623, 29, 1562, 661, 639, 293, 1561, 1048, 1570, 1812, 11, 37, 2134, 11, 450, 1000, 11, 11, 604, 505, 789, 0, 2317, 2032, 2418, 709, 0, 1523, 2045, 1915, 1803, 2195, 1705]"
56572,37,"[547, 142, 25, 1, 379, 7, 0, 0, 0, 2238, 876, 971, 2002, 0, 63, 934, 1226, 283, 1050, 97, 1490, 1008, 1040, 16, 0, 2417, 1165, 58, 1250, 813, 56, 3, 949, 252, 60, 2]"
56578,12,"[2830, 0, 2273, 3174, 3767, 7556, 11, 9210, 3476, 26, 2935]"
56585,10,"[6201, 421, 5300, 23, 193, 23, 44, 2, 702]"
56588,41,"[180, 123, 104, 152, 11, 12, 80, 6, 88, 12, 11, 102, 1551, 5, 11, 229, 1194, 1, 11, 11, 1318, 1330, 742, 11, 1278, 6, 12, 473, 2019, 59, 5, 2940, 2, 2, 544, 11, 6, 11, 2993, 1401]"
56591,25,"[6572, 1435, 1, 0, 135, 1, 1, 2, 4, 1, 135, 4461, 69, 607, 100, 3730, 1805, 26, 118, 2, 3682, 27, 721, 645]"
56604,13,"[281, 2551, 1432, 2500, 448, 15, 2502, 24, 1569, 24, 1647, 448]"
56605,48,"[1306, 0, 1570, 1184, 724, 467, 0, 565, 541, 190, 467, 535, 597, 0, 597, 0, 5, 602, 840, 1, 4, 1, 1, 2, 5, 1147, 4, 1017, 1164, 1164, 1005, 211, 118, 949, 2, 506, 1, 578, 0, 87, 586, 34, 20, 658, 1, 33, 205]"
56611,4,"[1091, 361, 675]"
56627,7,"[1841, 1063, 875, 1852, 885, 1105]"
56632,39,"[180, 123, 104, 144, 76, 52, 0, 42, 43, 121, 24, 40, 48, 30, 24, 40, 4298, 0, 3196, 0, 24, 2845, 1450, 3812, 48, 0, 40, 24, 153, 76, 53, 2995, 2072, 1237, 1237, 2072, 2509, 0]"
56636,3,"[1617, 799]"
56662,6,"[875, 875, 2061, 1643, 729]"
56668,25,"[2599, 0, 0, 885, 30, 1264, 894, 30, 1620, 1022, 30, 3400, 1269, 31, 2669, 1405, 1, 11, 1, 34, 733, 31, 1415, 1415]"
56680,9,"[0, 736, 299, 760, 883, 31, 522, 713]"
56685,6,"[0, 578, 838, 1520, 1556]"
56692,7,"[2011, 1035, 874, 1852, 882, 1104]"
56697,11,"[1893, 124, 1246, 0, 958, 222, 36, 36, 1394, 0]"
56715,14,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 0, 415, 2]"
56724,15,"[180, 123, 104, 152, 11, 12, 80, 6, 88, 12, 11, 102, 0, 5]"
56727,15,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 1, 1, 1, 431]"
56745,20,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 0, 687, 1, 1, 113, 142, 54, 1, 6]"
56746,10,"[1771, 12, 192, 26, 1348, 110, 1393, 25, 1342]"
56749,10,"[239, 1, 11, 14, 14, 333, 25, 4, 1133]"
56767,13,"[5564, 3939, 1928, 457, 4247, 1087, 583, 3, 4, 370, 46, 9159]"
57069,26,"[0, 449, 46, 0, 231, 140, 0, 46, 369, 106, 402, 112, 114, 93, 180, 87, 2, 2, 4, 2, 87, 85, 388, 36, 434]"
66768,10,"[2065, 75, 35, 1125, 998, 2640, 2235, 1, 1286]"
66778,11,"[8349, 5154, 0, 6, 1740, 6, 2125, 6, 5380, 5]"
66862,10,"[353, 44, 241, 235, 30, 170, 161, 378, 404]"
66872,3,"[5675, 4296]"
66886,4,"[268, 0, 35]"
66915,30,"[1592, 2, 1, 2, 2, 2, 1879, 2, 1, 1, 33, 1, 1, 2709, 2461, 0, 2015, 49, 49, 13, 14, 443, 763, 2, 1, 872, 1963, 1821, 237]"
66942,3,"[449, 701]"
66945,4,"[567, 1, 27]"
66954,5,"[5143, 3315, 3745, 2264]"
66970,14,"[129, 0, 67, 8, 1, 104, 0, 0, 6, 188, 27, 29, 2]"
66977,4,"[174, 0, 40]"
66993,13,"[22, 3, 8, 10, 739, 1, 649, 138, 744, 2, 2, 4]"
66999,3,"[2114, 0]"
67004,3,"[900, 0]"
67031,4,"[298, 4317, 3519]"
67133,8,"[2915, 2020, 11, 0, 11, 11, 2010]"
67129,3,"[2606, 0]"
67144,26,"[6572, 1435, 1, 0, 135, 1, 1, 2, 4, 1, 135, 4461, 69, 607, 100, 3730, 1805, 26, 118, 2, 3682, 27, 816, 1757, 0]"
67158,11,"[252, 0, 0, 3594, 3468, 3080, 3169, 3536, 3130, 3106]"
67180,8,"[1508, 0, 2022, 1713, 6661, 6191, 5156]"
67184,3,"[5863, 0]"
67315,12,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 979]"
67390,3,"[1983, 0]"
67396,4,"[1184, 1020, 4]"
67551,5,"[296, 0, 0, 0]"
67406,6,"[5279, 14, 4637, 2, 933]"
67407,4,"[245, 1, 1]"
67421,3,"[4419, 12]"
67487,4,"[73, 0, 0]"
67509,12,"[1147, 768, 485, 244, 228, 375, 429, 82, 25, 797, 871]"
67514,8,"[1147, 794, 1244, 11, 1239, 0, 1239]"
67533,19,"[1147, 1379, 1807, 313, 139, 36, 60, 133, 888, 157, 95, 0, 0, 0, 9, 0, 253, 262]"
67534,6,"[1147, 2686, 2861, 174, 874]"
67535,5,"[1147, 2686, 2743, 1108]"
67542,5,"[1535, 0, 2428, 0]"
67545,7,"[276, 0, 0, 0, 5, 0]"
67552,4,"[17506, 16455, 2]"
67598,6,"[749, 0, 2408, 1531, 794]"
67626,4,"[0, 0, 749]"
67609,3,"[3462, 0]"
67751,3,"[2795, 1722]"
67608,3,"[2795, 1722]"
67647,10,"[407, 0, 288, 5, 0, 0, 0, 0, 12]"
67740,3,"[786, 1326]"
67749,3,"[4931, 363]"
67908,12,"[990, 5, 12, 24, 9, 12, 24, 784, 12, 152, 1]"
67919,22,"[189, 1, 12, 1, 1, 1, 6, 112, 97, 4, 113, 1, 1, 4, 6, 4, 2, 154, 1, 192, 4]"
67983,6,"[130, 108, 109, 102, 25]"
68017,3,"[2716, 2479]"
68020,4,"[280, 5, 0]"
68028,6,"[524, 0, 102, 102, 195]"
68038,4,"[585, 388, 322]"
68039,5,"[21, 33, 20, 10]"
68042,3,"[1632, 854]"
68045,4,"[2657, 5, 2492]"
68049,3,"[1189, 1]"
68051,3,"[586, 4]"
68055,3,"[4854, 5]"
68096,3,"[484, 7]"
68111,3,"[798, 67]"
68112,3,"[315, 5]"
68115,4,"[491, 0, 0]"
68118,12,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 5]"
68124,4,"[230, 18, 6]"
68134,3,"[133, 9]"
68141,4,"[38, 38, 12]"
68194,5,"[829, 5, 24201, 5]"
68217,4,"[4735, 29, 3580]"
68226,4,"[511, 291, 11]"
68237,14,"[0, 1, 1, 1, 6, 6, 77, 124, 53, 56, 6, 6, 6]"
68240,3,"[511, 11]"
68244,5,"[391, 4356, 30, 4068]"
68256,41,"[1570, 209, 10, 187, 0, 183, 146, 0, 0, 0, 146, 142, 4, 0, 4, 0, 8, 4, 10, 294, 440, 340, 340, 340, 321, 35, 124, 111, 8, 666, 0, 1, 1, 126, 126, 126, 0, 166, 24, 794]"
68262,14,"[829, 24206, 15, 22992, 8059, 9491, 5, 994, 10, 18114, 11886, 27938, 12]"
68263,8,"[930, 409, 402, 371, 393, 475, 293]"
68269,7,"[4074, 36, 2980, 479, 408, 9767]"
68274,3,"[14034, 9077]"
